comment_id,text,video_id
UgyXycuB27IwRUaTFw54AaABAg,E we y los vídeos de cuando hacías ejercicio,R1ynVFhIqFs
Ugyh8g4Za-5xOv1YImR4AaABAg,jajajaja pobre niño :(,R1ynVFhIqFs
UgzbnKRqQpt0LeR3tX54AaABAg,Yo tengo a libro del perrito de los chicos del pórtico 🎉❤,rGFUJiKoUas
UgxyKstxyNTiJsssaoJ4AaABAg,JAJAJAJAAJ te mamaste my skyshock,rGFUJiKoUas
UgwzLd0Ki3b5dTCigtN4AaABAg,XD,rGFUJiKoUas
UgyscTuCHuQZi9FsI1t4AaABAg,Que lindo te feĺicito eres divertido si ser vulgar.o prosaico.te mando un abrazo mi niño.😁,rGFUJiKoUas
UgytbhUO5weB-pUg4Jp4AaABAg,Puras facts,rGFUJiKoUas
UgynSNnN6_YO7_CqVkt4AaABAg,Pa cuando sky rapeando en la ceremonia de apertura de la final de la LLA,rGFUJiKoUas
UgxKAldHk8oIiKnWJip4AaABAg,🔥 🔥,rGFUJiKoUas
Ugzzi9mbEYOJe0rWPwB4AaABAg,skyshok rap,rGFUJiKoUas
Ugwfz13_SACrn-OXORZ4AaABAg,"no puede ser, es el joven del tiktoks 😮",rGFUJiKoUas
Ugw80dvrC1KcPCDaK7N4AaABAg,todo sea por los changuitos :D,rGFUJiKoUas
UgzkJGIxM4jhbEwBhmp4AaABAg,Madres... yo leí esto de morro y me sentí muy mal solo de recordarlo.,rGFUJiKoUas
UgyGhrT2xZbRsP-37Rl4AaABAg,que grande mi king Okayge,rGFUJiKoUas
UgzYdvC7eWjpSRPTut54AaABAg,Quality Content.,rGFUJiKoUas
UgxVdCg2C91yfTf5yTN4AaABAg,Díganle a mi King que hay tengo el estudio a su disposición por sí quiere sacar su demo,rGFUJiKoUas
Ugys8xPNmaWKPm1sl_p4AaABAg,Bien viral mi kong Okayge,rGFUJiKoUas
UgzO-u1BO6lzi6y_2b94AaABAg,Top 7 raperos a los que Aczino teme enfrentar:,rGFUJiKoUas
Ugz5Ve5pZtIy4DFZqhR4AaABAg,El KONG se ha manifestado en YouTube ¡TIEMBLEN!,rGFUJiKoUas
UgzfWj_tm826pvLwJVp4AaABAg,Mi King sobreexplotado su Hit de Tik tok,rGFUJiKoUas
UgwAts6_f1uWCPY-4Bt4AaABAg,"Ja ja ja ja que cortito me pasaron el cuentito, no puede ser me voy pal ratito, porque ya no puedo seguir con esto, yo me manifiesto en esto la encesto mira como soy un maestro. 😎 ♫♪♪",rGFUJiKoUas
Ugyi-nyXZMglk2xazLh4AaABAg,Ya llegó el rey de YouTube shorts,rGFUJiKoUas
UgxgWJov6eFrNGvQrKN4AaABAg,"Y decían que mi kin no había ido a la escuela, idulo",rGFUJiKoUas
UgxYK5k2iVF4F27-wm54AaABAg,Pura calle y flow este temazo,rGFUJiKoUas
UgzjsOhOeQ5C2mxje4B4AaABAg,Ganando como siempre mi king 🔥🔥🔥,rGFUJiKoUas
UgyawEZa4HH3ojJHfcx4AaABAg,Grande mi King! El divo de TJ!,rGFUJiKoUas
UgzhjwSfIUmvbw2k2d94AaABAg,Ahora el del ratón 🤣,rGFUJiKoUas
UgzRm56IIo_IQr63x-p4AaABAg,Finalmente... Puro contenido de MI categoría. Ez Clap,rGFUJiKoUas
UgwzJu7cR98A8sN4rM94AaABAg,Que grande mi Kong 😎🙌,rGFUJiKoUas
Ugxl6LbcvrPR252A3814AaABAg,"Ayer fue tiktok, hoy YouTube, mañana los Grammys EZ",rGFUJiKoUas
UgxKq9s19oHjFNSE3r14AaABAg,Recuerdo desbloqueado. Tremendo 🔥,rGFUJiKoUas
UgxoDFSohg2MD5UCKZN4AaABAg,El señor Erick de Tik Tok POGGERS,rGFUJiKoUas
UgyIydMfsUusjkpOlWB4AaABAg,"La única manera de extrañar la primaria pública alb, muchas gracias mi kon❤",rGFUJiKoUas
UgxaKwFqoTm_q2rZ1AN4AaABAg,El mejor maestro de escuela primaria de México:,rGFUJiKoUas
UgzoOMBhWvGn3W0LTd94AaABAg,Ese mi Kong si le sabe POGGERS,rGFUJiKoUas
UgwLyRcTvdKmlrq6tyx4AaABAg,Estuvo bueno ese stream 😎🎤 grande mi kong,rGFUJiKoUas
UgyIbpuZO_Zg6bt2l6F4AaABAg,Ya también hay yt shorts? POGGERS,rGFUJiKoUas
UgxEoE5kgXl3g96Ekdh4AaABAg,Rolón,rGFUJiKoUas
UgwdHcXnK7Ck51NBnbV4AaABAg,Tiembla Residente,rGFUJiKoUas
UgylnfmUfpRWqed87Zp4AaABAg,Hora de cambiar el ringtone,rGFUJiKoUas
Ugw2Kj51SvPE4zNWkJV4AaABAg,Un triunfo más de la educación pública,rGFUJiKoUas
UgzsvqRQyDC2kzZAtDZ4AaABAg,Mejor que bad bunny ❤️🥵,rGFUJiKoUas
Ugw8sWT-XVMI25LmMVB4AaABAg,"hmmmm, I just noticed I was tagged in this video????",Tz-xl3q2OoU
UgwW96dSJ5D70-r5agp4AaABAg,Un gusto haberte conocido................................. see you brou.........................,Tz-xl3q2OoU
UgzFr8PDDQB5FCs_SSt4AaABAg,Criss w2m te barrio 😈 enterrau,Tz-xl3q2OoU
Ugwm5ranLNx4AhfpqFV4AaABAg,"Hace mucho deje de seguir este canal, me gustaban los videos de antes de que skyshock trabajara para riot games, buenls recuerdos de mi epoca jugando wow pero ya murió el canal",Tz-xl3q2OoU
UgyMlCEi-6L33nKMxg54AaABAg,che contenido muerto,Tz-xl3q2OoU
Ugw5WOmGNonc5w_hM554AaABAg,Zzz,Tz-xl3q2OoU
UgyfBHj2X1q1teb7Lph4AaABAg,Pilingoneeee,Tz-xl3q2OoU
UgxMWz9fJvqJSJG4bdp4AaABAg,Gran video eres un crak saludos desde Venezuela epico,Tz-xl3q2OoU
Ugwyrpgt0fCN0_5uNid4AaABAg,Me das corazón wapo??,Tz-xl3q2OoU
UgzZlmMI7csUY40gjZ14AaABAg,"Bro, una duda cómo se llaman tus auriculares ??",Tz-xl3q2OoU
UgxmSeR-6mZ-znwAioB4AaABAg,"Otro video de Skyshock, otro trabajo cinematográfico impecable",Tz-xl3q2OoU
Ugx7vVW82eLWzJqA8VN4AaABAg,Delta es 1- BabyRage,Tz-xl3q2OoU
Ugxi5_qyKKas5ABeTIh4AaABAg,PilinGOD of mischief PeepoClap,Tz-xl3q2OoU
UgzBkaBtTIa-Zv-QYKp4AaABAg,"Aun estoy enojado por que no dejaron entrar al 2070 
Queremos vernos a nosotros wee BabyRage, agrega un cuadrito con los comentarios de la comunidad Chadiana",Tz-xl3q2OoU
UgzPnCHBSZ5FGVHqWcJ4AaABAg,"Estoy como el tío sky, no entendí una wea",Tz-xl3q2OoU
Ugw8fUSMr9zYbtCMHRJ4AaABAg,No pueden acusar al alka por que se arde pinche viejito jajajajaj,Tz-xl3q2OoU
Ugz-4Lo2U4F7IGFkcGV4AaABAg,faltó la parte del gonorrea lo dijo con todo su odio la vita XD,Tz-xl3q2OoU
Ugz0U1c_f5NCtT97szd4AaABAg,Hubieran puesto la carreada del zilverk a la coco jaja todo pendejo,Tz-xl3q2OoU
Ugxog-gP3Gmqbl73ZJ94AaABAg,Y el resumen de la semifinal de lol!? BabyRage no la pude ver :(,Tz-xl3q2OoU
UgywVzFqBUIHIzq7iO54AaABAg,"Lugar muy agradable mi king 🤖
Estuvo bueno el stream tío Skyshock 🍆🍌💦😈",Tz-xl3q2OoU
UgwBAwJQ1zSrCiSNaHd4AaABAg,Hay que estar mariguano para ser un buen detective PepoG,Tz-xl3q2OoU
UgwEHZpBDwzQCAJWzUZ4AaABAg,Grande mi king el amo de los engaños y el humo,Tz-xl3q2OoU
UgyShZFPLYPadCAXfR54AaABAg,Sube uno de las veces en el que el delta fue el 3er impostor,Tz-xl3q2OoU
Ugze0qoKQtFEnFKE5xV4AaABAg,Que hora son weee,Tz-xl3q2OoU
UgwI6WdnaZH7WICnIlp4AaABAg,El Ruking bien desorientado xd,Tz-xl3q2OoU
UgyKEgquB8AnutLs2uR4AaABAg,"Hubieran puesto los clips del Delta siendo el 3er impostor, se paso de burro el profe.",Tz-xl3q2OoU
Ugz4dJnzJQzP5kJAD1p4AaABAg,"bastante bien tu metafora sobre la inmigración mi king, 10/10.",Tz-xl3q2OoU
UgymGvlp1MI6aNG9OFl4AaABAg,muteateeee weeee :babyrage,Tz-xl3q2OoU
UgygF5ezdXzAtxCVTZ54AaABAg,Gran video 👌❤️🤡,Tz-xl3q2OoU
UgyNVmB95MWpmpUzJr54AaABAg,Gran video mi King,Tz-xl3q2OoU
Ugw4FwkKBO0_JFqgu7R4AaABAg,"increíble película, logró adaptar el libro a la perfección, sin duda alguna mi tío difunto (el cual me enseñó el libro) estaría muy orgulloso de ver esta semejante obra de arte ❤️",Tz-xl3q2OoU
UgzMd0z7k5VULIvwTE54AaABAg,Lugar muy agradable 🤖,Tz-xl3q2OoU
Ugwvx4kJpcNBKHNFHhl4AaABAg,Este video me metió y saco de las drogas,Tz-xl3q2OoU
UgzYU-N_hM54JyFouG94AaABAg,Como extraño a mi King con el AlanQ albureandose al Darkoz... Diganle a TV Azteca que los vuelvan a contratar,iluqNcCJl9g
Ugyl8v8d4aEvgDxe4V94AaABAg,Pinches videos qleros que sacas,iluqNcCJl9g
UgylZk0F2EKJPdSkdqV4AaABAg,El mejor,iluqNcCJl9g
UgxrOBw_WfP3-k_xAmF4AaABAg,jajajajajaja se te extrañaba casteando lolsito tio skychok te mando un beso,iluqNcCJl9g
UgzcjWQWAN6HJx-6Xqh4AaABAg,Jajajaja grande skyshok saludos desde venezuela se te Extrañaba esto si es Lol xD,iluqNcCJl9g
UgzIRee0nlmi5ADr9E94AaABAg,LOBITO,iluqNcCJl9g
UgxJtDEv0qM2ie9KNKJ4AaABAg,Saquen la Ramera!!! Jajajajajajajajaja,iluqNcCJl9g
Ugz6Kfj2HVY0A9ejCj14AaABAg,"Un furro, un calvo y un argentino

Tremenda combinación",iluqNcCJl9g
Ugy3alP5KpWpZQQUKtF4AaABAg,Skyfurro para octubre babyrage,iluqNcCJl9g
UgzIIugqulyfP5M6-UF4AaABAg,"Grande mi King con sus ocurrencias!!! Sangra Riot LATAM que mi King es superior en todos los aspectos! 
Excelente transmisión una vez más",iluqNcCJl9g
Ugwau2XY91GcoVlnKFR4AaABAg,soy un furro enamorado de vooooooos,iluqNcCJl9g
UgzHxfEm0VFrtBx8s554AaABAg,Furrosky xd,iluqNcCJl9g
UgxvT07JjSGQV5AVPJ14AaABAg,El furro que podía volar,iluqNcCJl9g
Ugyoiodh7_px-LIVaF94AaABAg,sacamos la ramera jajajajajajaj,iluqNcCJl9g
UgwJD3lREqxiIjjN5pF4AaABAg,Necesitamos más de sky furro,iluqNcCJl9g
Ugy1SukrAuBDlZ7DEDx4AaABAg,increíble impresionante,iluqNcCJl9g
UgwtaVqMnfbs9053RKd4AaABAg,Rawr,iluqNcCJl9g
UgzbxaWlJF3RNcaq7oh4AaABAg,"Otro fin de semana entretenido con Sky, Jj y Darkoz, excelente!! Es como estar con los cuates",iluqNcCJl9g
Ugwzyq0EMJ5QJN2Y5-54AaABAg,No me gustan los furros pero al skyfurro si me lo doy 😍😘,iluqNcCJl9g
UgyYZ729QXJuBlSsk2J4AaABAg,"Un grande mi king, al fin mostrando sus gustos, de admirarse",iluqNcCJl9g
UgwjpTxYJuGmGw7_K2J4AaABAg,XD,iluqNcCJl9g
UgyHUpreIE2gs0-UdV54AaABAg,El cotorreo del tio sky es lo mejor,iluqNcCJl9g
UgxftgNeSTvR1RZFG794AaABAg,Cómo le trabaja mi King peepoClap,iluqNcCJl9g
UgzQFlCxwmCxt75m-Kt4AaABAg,"en este momento 3 personas le han dado dislike, todo bien encasa a esas personas ?.... dejando eso de lado se la rifan con estos resumenes !!! bien chingo que es la lla",iluqNcCJl9g
UgzlYk2ZXxoJ_EJhBYh4AaABAg,Y megumin,iluqNcCJl9g
Ugwm78tE-HZO-P9Bf3x4AaABAg,"Estoy cansado de este mundo, de sus furros",iluqNcCJl9g
Ugyc1gQ_Lr4CvlhcdTB4AaABAg,"Pero agrega los chistes doble sentido y las albureadas mi King, falto el ""sacame de una duda"" Babyraje",iluqNcCJl9g
UgwirqGN6jiNO9s7ajh4AaABAg,:/ ya van a empezar con los vtubers en este canal como el rubius,iluqNcCJl9g
Ugw44FUfyZDzvyRcyzt4AaABAg,"Grande mi King, que chambeador",iluqNcCJl9g
UgyjgAqk7HftvZqUpjR4AaABAg,"Mi King madrugó pa chambear tempranito, es todo un hombre trabajador y que chingue su madre el 8vv babiraje",iluqNcCJl9g
UgzUTwkaTe7jQYMfKFd4AaABAg,Valiente joven de Tijuana vence estereotipos sociales ante las masas.,iluqNcCJl9g
Ugx4D43ovkb5pIKxkHF4AaABAg,Como le chambeas mi King peepoClap <3,iluqNcCJl9g
UgwxjnPyF7gADf96InF4AaABAg,Grande mi Kin cómo todo un hombre trabajador hoy prenderá Stream también  BabyRage,iluqNcCJl9g
Ugwf5tMtJFnUEfCWIdJ4AaABAg,"Muy bien vídeo, contenido de calidad, este video evito que mi perro se muriera de aburrimiento gracias a la participación furra de el marihuano amigo de todos los niños Skyshock 😎😎😎🥵🥵🥵🤖🤖🤖 dios no existe 🖕🤘😝",iluqNcCJl9g
UgzxnrM0_IRTAROUond4AaABAg,"Un grande mi king, como  siempre igual de trabajador que no te duela la espalda por tanto esfuerzo",iluqNcCJl9g
UgzB4hU9IHRSmBx9DUR4AaABAg,Skyfurro ❤️,iluqNcCJl9g
UgwjNRZom2GvDY5lW4t4AaABAg,los Vtubers furros invaden a la LLA OwO,iluqNcCJl9g
UgxQqN9epNqArWqvzXx4AaABAg,"Arriba yo, mi apa y el furro del Sky",iluqNcCJl9g
UgztiGGKYm8RVGiW3EB4AaABAg,La persona mas trabajadora que conozco mi king <3,iluqNcCJl9g
UgwDxu_3IVr6am1NWS14AaABAg,rugeme,iluqNcCJl9g
UgzlyyaAcLvMjR_ixyJ4AaABAg,:yougotthis:,iluqNcCJl9g
UgymY63PX3kjtFZisG14AaABAg,"Regresanos al kikiriki we, nomas se pasó de huevos un día Sadge",iluqNcCJl9g
Ugy8zRfOn9A5TqpIGvd4AaABAg,puchale pley mi king BabyRage,iluqNcCJl9g
UgyW2tKi4YBe_QfpZ5N4AaABAg,RAWR AYAYA,iluqNcCJl9g
Ugxalfw3RJ61VLL2G_x4AaABAg,En qué parte de Ucrania estás?,WfGkXJjWcR0
Ugyrgeqzv7Xaw2H_GZp4AaABAg,Cómo busco el juego raza :(,WfGkXJjWcR0
Ugw1jKOH4KZ2J_E_zX54AaABAg,"Vengo de tu comentario del video de Adrián Marcelo yo también soy de
Tijuana Saludos jaja",WfGkXJjWcR0
UgwOJuxanFNA5uvAn3l4AaABAg,PILINGA,WfGkXJjWcR0
UgzC0Jd-i4v-QaN_ctt4AaABAg,Skyshock y ezreal nunca han sido compatibles jajaja,WfGkXJjWcR0
UgxzkfMGoeCejj89g7B4AaABAg,"Recien veo un video tuyo desde hace años, literal, hasta ya me casé y todo y pum perra! me tope con un video tuyo... y te ves diferente... flaco se te ve diferente xD",WfGkXJjWcR0
Ugz3l84CYSgp8JpnA254AaABAg,PILINGA,WfGkXJjWcR0
UgyJ-tI6UjL1bbJQsY94AaABAg,No le crean Chad! Yo le estaba pasando las respuestas.,WfGkXJjWcR0
UgxsR7nItaM6ZVSDc7p4AaABAg,"ah caray, me hicieron clickbait, grande mi king",WfGkXJjWcR0
UgwLQX6X4wQzUgrpGbF4AaABAg,Pilinga,WfGkXJjWcR0
UgwwDMnnOo3zUDKP9_B4AaABAg,"Cuanta cultura tiene nuestro King! Increible y grandiosa parte del stream, como con el Majo Tori :v grande Sky",WfGkXJjWcR0
Ugx-RdB3C3Gpg_qf4DJ4AaABAg,"Un instructor de manejo en UK gana más que un profesionista en México
KEKU",WfGkXJjWcR0
UgxkAkFsdTWWZGKMCPJ4AaABAg,Rolen la pagina del test,WfGkXJjWcR0
UgzSbraGJI7Yd4H6vM14AaABAg,"Como le sabe al porno mi king, Grande.",WfGkXJjWcR0
UgwmQj2H_mBZytT4QFN4AaABAg,se quedo bien cocodrilo en el minuto 5:00 KEKW,WfGkXJjWcR0
UgwDRM_YdOfYeL3dSf54AaABAg,Esta parte del stream fue un cague de risa hahahaha,WfGkXJjWcR0
UgxHG-PZNlOCYg5QjpF4AaABAg,Humilde mi king parando a los 36 puntos para no humillar a los del otro barrio peepoClap,WfGkXJjWcR0
UgzoxUNS4woqR8YE5EB4AaABAg,Jajajajaja,WfGkXJjWcR0
UgxCy6H2hjtB4_B_uVp4AaABAg,De risa que no te niegues a las donaciones,WfGkXJjWcR0
UgwQWYCm6Q6O-z74wg14AaABAg,Pilinga para todos,WfGkXJjWcR0
UgyJhfHoz9-8Ac-DdBZ4AaABAg,Mi compa el pajas,WfGkXJjWcR0
UgxTqCbPvG3zih1OeAx4AaABAg,Esta Chido el Morrorles.,WfGkXJjWcR0
UgyhhibawXrIkIdwLtR4AaABAg,Para cuando la próxima guia de campeones  :v,WfGkXJjWcR0
UgxsaAobLNao-GJ76th4AaABAg,como se llama la pagina,WfGkXJjWcR0
UgwAttq3b3VKYnaB_O14AaABAg,Ni los de la otra cuadra saben tanto de LOL como mi king,WfGkXJjWcR0
UgzL7tkYoDM4vI3o1iR4AaABAg,Ban al los spoileros babyrage,WfGkXJjWcR0
UgwslqLeJJIc19wDocF4AaABAg,LOS DE ENFRENTE NO TRAEN NADA,WfGkXJjWcR0
Ugw_6A4O7NAhT_zYU314AaABAg,Spoiler: No le sabe KEKU,WfGkXJjWcR0
Ugx_qWpVIswiWZzuc3V4AaABAg,Títulos que envejecieron bien,RsaExJ-OEKg
UgyeCzNje2KHSgqvzRB4AaABAg,"Muy buenos hablando los casters y muy emocionante, pero creo que subiria mucho la calidad si dijeran algo mas que lo obvio, son como jugadores de oro 3 narrando una partida
Peeeero muy divertido la verdad, es una queja medio mamona.",RsaExJ-OEKg
Ugz8Fxdiq5KqpnfiziF4AaABAg,el flow de este pana @alanq es candela que bueno llegar a un lugar donde te sientes comodo,RsaExJ-OEKg
UgyGP1noMx6eiukxKm14AaABAg,-.- AlanQ,RsaExJ-OEKg
UgwiOCJQ517PvlsBUv94AaABAg,2:50 no puedo LPTM AHAHAHAHAHAHA,RsaExJ-OEKg
Ugy2jUQiXKpbdd80fdN4AaABAg,esta semana estuvo buena y bien entretenida XD me reí mucho,RsaExJ-OEKg
Ugzp1MzjSm_VuQ98v0d4AaABAg,COCODRILO 7U7,RsaExJ-OEKg
UgystTURbAjgQrGih9t4AaABAg,Leí Que ch1ngue su madre el 8vvv de pura costumbre BabyRage,RsaExJ-OEKg
UgwM9hlh8-9U2wevPM14AaABAg,Prefiero perderme los drpos kk a perderme esos casteos god,RsaExJ-OEKg
Ugywxz_foV-QadDRRhR4AaABAg,COCODRILO,RsaExJ-OEKg
UgwuOHxNLSb36O3ArqV4AaABAg,Como la están rompiendo! Cada dia mejor estos tipos!,RsaExJ-OEKg
Ugy9Jp4i-bpZMLdtmn94AaABAg,"Que grandes todos, paso las semanas esperando el fin para ver la LLA con emoción",RsaExJ-OEKg
Ugz7sG2462EV83uNojh4AaABAg,Contenido ilarante,RsaExJ-OEKg
UgwY0uq52V0-Kj-X5lN4AaABAg,esa musica de fondo esta muy rara,RsaExJ-OEKg
UgxSnI_g2Plr6pls1pl4AaABAg,"Shajajajja el clip del 5:00 de Alan es una joya, que grande que le meta esas ganas",RsaExJ-OEKg
UgzmczcOJWbodqmKaYl4AaABAg,Esto no lo tiene ni la LLA.,RsaExJ-OEKg
Ugzu5EpIDdUJrYiSU5Z4AaABAg,#QueChingueASuMadreJerry XDDDD,RsaExJ-OEKg
UgzysoOxXl4lAZUNPHZ4AaABAg,"Sali por fin en los tweets de la transmision de Azteca de la LLA y ahora en el video de Skyshock, me hare influencer.",RsaExJ-OEKg
UgxjcU2shLmIwlUdjaB4AaABAg,COCODRILO,RsaExJ-OEKg
UgxSK9StIlFVLQhvRkJ4AaABAg,De verdad que este casteo si es de Leyenda xD,RsaExJ-OEKg
UgwlF8_KbZ3gEoDgjvR4AaABAg,"Faltó el ""ya sabemos lo que alan Q está comiendo""  y el mame posterior a su éxito de tinder xDDDD",RsaExJ-OEKg
UgxxvCqUjsyUKcG1WQN4AaABAg,De Rubens luego no sabe dónde meterse con cada cosa que dicen Sky y Alan,RsaExJ-OEKg
UgwMLJdSU6OR1dy3tJN4AaABAg,le falto que Skyshock le diga a alan Q que era el MVP  de la partida jajaja,RsaExJ-OEKg
UgxLA9HsuuCmCxomvL14AaABAg,2:50 tremendo cuck jajjajajj,RsaExJ-OEKg
UgzJR5veAeS3TO5ZmYt4AaABAg,A esa todavía ni la vacunan xD,RsaExJ-OEKg
UgzywXQp_N2xHcYZxNN4AaABAg,puros videos mamalones,RsaExJ-OEKg
UgyE2CeYNTDWEJVLQg54AaABAg,Bvoy: Mamalon,RsaExJ-OEKg
Ugzh8Q2O2P9zf1bM2nR4AaABAg,5:00 Que buen rap,RsaExJ-OEKg
UgylJhOmzNz-2iuzxx94AaABAg,Dejo mi: BabyRage,RsaExJ-OEKg
UgzflBW2Bug-oI-TKfR4AaABAg,"la mejor semana hasta ahora, todo un fin de semana cagándome de risa KEKW",RsaExJ-OEKg
UgydO9w5dBhAYSjbXu94AaABAg,ese mamon que le hace UUuuUu 0:10 echa a perder el casteo del sky,RsaExJ-OEKg
UgxAeTRfm8mD43Nr_nR4AaABAg,"Esto era lo único que quería, una buena transmisión, ya me dieron a JJ, a Fahren, dame un día con raytone y xavy Becker y con eso por fin puedo decirle adiós al LOL .
Gracias azteca",RsaExJ-OEKg
UgwwRXvNL40vg3kzMiB4AaABAg,Muy fuerte la musica de fondo :(,RsaExJ-OEKg
UgwR22Z4FSyU1il_E3V4AaABAg,"Los sabados y domingo, ahora son de mandar a ch1ngar a su m4dr3 al Jerry xD",RsaExJ-OEKg
Ugxr2b6JtTjyLzg-C054AaABAg,video mamalón :D,RsaExJ-OEKg
UgwgRuoN3oeiGcpE5pd4AaABAg,"Esto señores son momentos que te llenan de alegria, que sigan asi, animos",RsaExJ-OEKg
UgxGVyWmrMNknGGU9s14AaABAg,que ch1ng3 a su m4adre el Jerry x2,RsaExJ-OEKg
Ugzh2BgQHuNFS2FfSz94AaABAg,4:42 11111111111,RsaExJ-OEKg
UgywUrzXZP6YbMpkt9l4AaABAg,1:12 risas que te dan años de vida.,RsaExJ-OEKg
UgwEfnjtFBlgRYIa4qh4AaABAg,"traigo la mandibula bien torcida, sin embargo, excelente servicio....",RsaExJ-OEKg
UgynSehuv57KonZVRlN4AaABAg,COCODRILO,RsaExJ-OEKg
UgxB5OEVc4AuRFs6lDZ4AaABAg,"Esto es contenido de calidad, no como los del otro lado con sus drops piteros BabyRage.",RsaExJ-OEKg
Ugyyy-powRBRUYNWFjh4AaABAg,"Vengo del futuro, quitenle el celular a AlanQ!!!!!!!",RsaExJ-OEKg
Ugw3Yee00bU02u5MdXl4AaABAg,Mamalon,RsaExJ-OEKg
UgzbMztAb9OQfLZZbpN4AaABAg,Buen Video lo bueno que respeta a jerry ... equisde,RsaExJ-OEKg
Ugwr9TF8wMtijvjSa8h4AaABAg,Salu2 banda,RsaExJ-OEKg
